entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
4974,4978,SHORT,2025-10-31 19:25:00,2025-10-31 19:45:00,109664.0628,110071.80996,0.014390797340753042,-5.867806745827591,-7.132676511180653,-0.0037181474914314318,4,REGIME_EXIT,0.8902214270272726,RANGING
4992,5000,LONG,2025-10-31 20:55:00,2025-10-31 21:35:00,109469.28947999999,109692.96701800001,0.016833256907973233,3.76522146169725,2.289535634432466,0.0020432903060075484,8,TAKE_PROFIT,0.7865915521744384,RANGING
5009,5014,SHORT,2025-10-31 22:20:00,2025-10-31 22:45:00,109736.0484,109571.15985,0.023086947758863118,3.8067733398847654,1.7815197158808194,0.001502592378750202,5,TAKE_PROFIT,0.8811008428661204,RANGING
5030,5037,LONG,2025-11-01 00:05:00,2025-11-01 00:40:00,109426.881,109544.09679800001,0.03823913292948719,4.4822304811586555,1.1329263500716507,0.0010711791922500221,7,TAKE_PROFIT,1.0,RANGING
5041,5044,SHORT,2025-11-01 01:00:00,2025-11-01 01:15:00,109667.76206,109703.73636,0.038051104276154706,-1.368861840561736,-4.707792945200027,-0.0003280298542092971,3,REGIME_EXIT,0.8300061908777576,RANGING
5055,5056,LONG,2025-11-01 02:10:00,2025-11-01 02:15:00,109507.3971,109660.258561,0.03446327951532974,5.268107257564439,2.2468127864586056,0.001395900779747354,1,TAKE_PROFIT,0.8115931996574431,RANGING
5060,5062,LONG,2025-11-01 02:35:00,2025-11-01 02:45:00,109530.70176,109673.955821,0.033331690174529006,4.774899977495067,1.852315284973621,0.0013078895569745652,2,TAKE_PROFIT,0.8720733440691721,RANGING
5103,5105,LONG,2025-11-01 06:10:00,2025-11-01 06:20:00,110018.79936,109945.40651999999,0.03335268473433377,-2.4478482542779005,-5.382406978899391,-0.0006670936278795524,2,REGIME_EXIT,0.8489658661221804,RANGING
5120,5121,SHORT,2025-11-01 07:35:00,2025-11-01 07:40:00,110128.56988000001,110054.21144099999,0.03835850463807833,2.852278527262448,-0.5260743681481781,0.0006751966277328528,1,TAKE_PROFIT,0.8276343233467328,RANGING
5135,5142,SHORT,2025-11-01 08:50:00,2025-11-01 09:25:00,110173.26094000001,110127.426081,0.04759758217871913,2.181628467902961,-2.0126835539011716,0.0004160252552111634,7,TAKE_PROFIT,0.7893305358608367,RANGING
