entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
9776,9777,SHORT,2025-11-17 11:35:00,2025-11-17 11:40:00,95826.3309,95728.2679074258,0.16200460068823236,15.886655954275712,3.473565438359083,0.001023340783824125,1,TAKE_PROFIT,0.8798636986211754,RANGING
9779,9782,LONG,2025-11-17 11:50:00,2025-11-17 12:05:00,95425.58129999999,95353.12556,0.15464415615405888,-11.204856770816395,-23.0059816246273,-0.0007592905278952734,3,REGIME_EXIT,0.927164092977281,RANGING
9933,9934,LONG,2025-11-18 00:40:00,2025-11-18 00:45:00,91684.43322,91351.97170629527,0.11497377712120813,-38.224355978067884,-46.642110708093114,-0.003626150067449113,1,STOP_AND_TP_SAME_BAR_STOP_PRIORITY,0.8274696581336024,RANGING
10163,10167,LONG,2025-11-18 19:50:00,2025-11-18 20:10:00,93055.00727999999,93016.49298000001,0.09615581652637481,-3.7033739644399035,-10.860116780355048,-0.00041388745351544855,4,REGIME_EXIT,0.8232377279728293,RANGING
10240,10241,SHORT,2025-11-19 02:15:00,2025-11-19 02:20:00,92678.4606,92490.71645847004,0.10074547579757082,18.91437286664321,11.452390128323131,0.002025758092166337,1,TAKE_PROFIT,0.8081104217916477,RANGING
10348,10351,SHORT,2025-11-19 11:15:00,2025-11-19 11:30:00,91581.58002,91465.66569638361,0.14516581393328493,16.82679713429799,6.197916169232057,0.0012656947345859953,3,TAKE_PROFIT,0.8141551605063861,RANGING
10369,10370,SHORT,2025-11-19 13:00:00,2025-11-19 13:05:00,91718.6526,91600.75594649921,0.14358813957697097,16.928561138529655,6.399564009912657,0.00128541632654548,1,TAKE_PROFIT,0.8540612938407355,RANGING
10553,10554,LONG,2025-11-20 04:20:00,2025-11-20 04:25:00,92123.72106,92274.92314920515,0.11963666505420999,18.08931370173348,9.264978168250634,0.001641293767396497,1,TAKE_PROFIT,0.9227378683253962,RANGING
10562,10563,SHORT,2025-11-20 05:05:00,2025-11-20 05:10:00,92955.80511999999,92801.10901834807,0.11745672784693811,18.170097910711828,9.442738186857827,0.0016641897883861814,1,TAKE_PROFIT,0.8732586046931837,RANGING
10580,10581,LONG,2025-11-20 06:35:00,2025-11-20 06:40:00,92248.84607999999,91974.62730786606,0.14091772650042267,-38.64228593285069,-49.026427147982375,-0.002972598398641441,1,STOP_LOSS,0.8489458377875678,RANGING
10613,10614,LONG,2025-11-20 09:20:00,2025-11-20 09:25:00,91909.57823999999,91760.1443,0.1523869551298623,-22.771783109656717,-33.96733101662361,-0.0016258799448494574,1,REGIME_EXIT,0.8361124785509472,RANGING
10644,10647,SHORT,2025-11-20 11:55:00,2025-11-20 12:10:00,91940.80816,91836.63603437337,0.15507929495932826,16.154939796592647,4.754909206556359,0.0011330346960334125,3,TAKE_PROFIT,0.8360660343541432,RANGING
10665,10666,SHORT,2025-11-20 13:40:00,2025-11-20 13:45:00,92021.592,91842.60484799999,0.0961192106602495,17.20410376856764,10.134951180683444,0.0019450560255468744,1,TAKE_PROFIT,0.8301418243975267,RANGING
10757,10760,SHORT,2025-11-20 21:20:00,2025-11-20 21:35:00,87142.76796,87277.55202,0.07694752994253624,-10.371300492627018,-15.73978561032614,-0.0015467039107809103,3,REGIME_EXIT,0.8771587753342489,RANGING
10815,10816,LONG,2025-11-21 02:10:00,2025-11-21 02:15:00,86651.92692,86220.66348268586,0.08603963297494252,-37.10574786202019,-43.05530555389005,-0.004976963036405303,1,STOP_LOSS,0.9226622044782703,RANGING
11031,11035,LONG,2025-11-21 20:10:00,2025-11-21 20:30:00,83908.07826,83521.19241999999,0.06400148282174478,-24.761267442736468,-29.04755607924978,-0.004610829469853749,4,REGIME_EXIT,0.846288382352377,RANGING
11108,11117,LONG,2025-11-22 02:35:00,2025-11-22 03:20:00,84391.875,84308.73488,0.09659876552753012,-8.031232957810369,-14.54974122107015,-0.0009851673517147993,9,REGIME_EXIT,0.8422944720029237,RANGING
11178,11179,LONG,2025-11-22 08:25:00,2025-11-22 08:30:00,84293.3553,84025.79764825435,0.14036784421423487,-37.55649077855994,-47.007129434284955,-0.0031741250635167234,1,STOP_LOSS,0.8318171710397075,RANGING
11180,11181,LONG,2025-11-22 08:35:00,2025-11-22 08:40:00,84037.20408,84021.79228000001,0.13408734158280303,-2.066527291004117,-11.080360911398666,-0.0001833925839002892,1,REGIME_EXIT,0.9273901200596848,RANGING
11246,11247,SHORT,2025-11-22 14:05:00,2025-11-22 14:10:00,84129.27078,84428.08223999999,0.11951307288051671,-35.71187579651153,-43.76979868292202,-0.003551813265817809,1,REGIME_EXIT,0.8393591523998465,RANGING
11307,11308,SHORT,2025-11-22 19:10:00,2025-11-22 19:15:00,84696.5573,84742.84517999999,0.1720863399306488,-7.965511852347178,-19.628794497474896,-0.0005465143032441644,1,REGIME_EXIT,0.8956042181260482,RANGING
11326,11327,LONG,2025-11-22 20:45:00,2025-11-22 20:50:00,84400.47672,84180.71120790944,0.17045466888929728,-37.46005759668484,-48.95423782437132,-0.0026038420709357485,1,STOP_LOSS,0.9130933580000704,RANGING
11589,11590,SHORT,2025-11-23 18:40:00,2025-11-23 18:45:00,87075.68138000001,86963.78928,0.11914014545831474,13.33084106963771,5.0368059296695105,0.0012849982707768028,1,REGIME_EXIT,0.8218531001619839,RANGING
11628,11629,SHORT,2025-11-23 21:55:00,2025-11-23 22:00:00,87834.9295,87696.519775181,0.1237026225127291,17.12164594137469,8.436165697854703,0.0015757936575675592,1,TAKE_PROFIT,0.8407642259021613,RANGING
11794,11795,SHORT,2025-11-24 11:45:00,2025-11-24 11:50:00,86349.12672,86239.44443999999,0.11374339769460057,12.475635194091463,4.6233109992935635,0.0012702187522482934,1,REGIME_EXIT,0.8580517074686487,RANGING
11928,11936,LONG,2025-11-24 22:55:00,2025-11-24 23:35:00,88586.41373999999,88314.94220566121,0.1356231278411417,-36.81781860685921,-46.414584691935104,-0.0030644827223229205,8,STOP_LOSS,0.8620775163001603,RANGING
12021,12022,LONG,2025-11-25 06:40:00,2025-11-25 06:45:00,87880.5726,87770.24244,0.1786682594470029,-19.712497651708933,-32.26578780916663,-0.001255455634115858,1,REGIME_EXIT,0.8192544928634591,RANGING
12148,12149,SHORT,2025-11-25 17:15:00,2025-11-25 17:20:00,87413.11388,87492.495,0.09390902540317009,-7.45460361461124,-14.02468972159878,-0.0009081145434192478,1,REGIME_EXIT,0.9101669856480796,RANGING
